amount,transaction_type,merchant_category,device_type,location,hour,customer_age,transaction_frequency,is_fraud
46704,ATM,Grocery,Laptop,Delhi,17,46,8,0
49590,Online,Grocery,Laptop,Mumbai,3,56,16,0
25194,POS,Electronics,Mobile,Pune,23,47,46,1
32657,ATM,Electronics,Desktop,Pune,5,25,31,0
14286,ATM,Electronics,Mobile,Mumbai,11,52,13,0
45939,Online,Electronics,Desktop,Pune,4,41,7,0
8593,POS,Travel,Laptop,Pune,10,20,12,0
27532,POS,Grocery,Mobile,Pune,16,45,18,0
16417,ATM,Electronics,Desktop,Bangalore,13,34,21,0
7110,Online,Food,Laptop,Bangalore,1,41,33,0
41339,Online,Travel,Desktop,Chennai,3,41,27,0
6396,ATM,Luxury,Mobile,Mumbai,7,30,38,0
9402,POS,Electronics,Laptop,Delhi,12,20,5,0
38215,ATM,Grocery,Mobile,Chennai,2,61,41,0
32752,POS,Food,Desktop,Mumbai,16,67,40,0
22117,POS,Food,Desktop,Hyderabad,6,60,49,0
30273,Online,Electronics,Laptop,Mumbai,8,29,41,0
4609,POS,Electronics,Mobile,Hyderabad,15,61,20,0
25434,Online,Grocery,Desktop,Mumbai,20,49,9,0
5628,ATM,Travel,Mobile,Bangalore,23,36,15,0
40752,Online,Travel,Desktop,Pune,21,43,27,0
39086,Online,Electronics,Laptop,Hyderabad,21,24,47,0
14221,POS,Luxury,Mobile,Chennai,18,70,46,0
35885,ATM,Luxury,Laptop,Hyderabad,11,64,32,0
20142,ATM,Grocery,Desktop,Delhi,2,69,24,0
24449,POS,Luxury,Laptop,Bangalore,22,64,35,0
22126,ATM,Food,Desktop,Hyderabad,5,68,32,0
49301,Online,Luxury,Laptop,Mumbai,0,53,21,0
10420,ATM,Electronics,Mobile,Chennai,11,33,50,0
38890,ATM,Electronics,Laptop,Chennai,4,36,44,0
41649,ATM,Luxury,Laptop,Delhi,9,37,11,0
33378,ATM,Food,Mobile,Delhi,8,34,14,0
48411,POS,Electronics,Desktop,Hyderabad,10,30,7,0
27028,POS,Food,Laptop,Delhi,21,19,40,0
23412,POS,Grocery,Desktop,Chennai,23,49,44,1
16322,Online,Luxury,Mobile,Delhi,4,60,25,0
12397,Online,Luxury,Desktop,Bangalore,20,44,31,0
26354,Online,Food,Desktop,Hyderabad,2,67,17,0
43122,POS,Electronics,Laptop,Chennai,15,39,30,0
7882,Online,Grocery,Mobile,Delhi,17,69,2,0
18030,ATM,Travel,Mobile,Hyderabad,15,25,21,0
17687,Online,Electronics,Desktop,Bangalore,5,53,34,0
48133,Online,Luxury,Laptop,Pune,11,49,48,0
8779,Online,Food,Desktop,Bangalore,7,62,28,0
10639,ATM,Food,Mobile,Bangalore,20,54,18,0
17291,Online,Electronics,Mobile,Hyderabad,11,64,1,0
42003,POS,Food,Laptop,Bangalore,19,28,50,0
49358,ATM,Grocery,Laptop,Mumbai,21,35,7,0
33697,ATM,Food,Mobile,Pune,2,18,11,0
18327,POS,Food,Laptop,Chennai,6,67,12,0
49239,ATM,Grocery,Mobile,Mumbai,23,33,33,1
21197,ATM,Luxury,Desktop,Bangalore,14,60,39,0
9902,Online,Food,Mobile,Pune,19,46,37,0
31235,POS,Luxury,Desktop,Pune,17,41,21,0
47292,Online,Food,Desktop,Chennai,18,65,34,0
27524,POS,Food,Desktop,Pune,8,70,3,0
43111,ATM,Food,Desktop,Pune,14,37,9,0
12246,Online,Luxury,Desktop,Hyderabad,8,31,20,0
28891,POS,Electronics,Desktop,Hyderabad,19,31,11,0
1670,ATM,Food,Mobile,Delhi,3,63,48,0
3368,POS,Food,Mobile,Mumbai,6,67,16,0
43104,Online,Food,Mobile,Bangalore,17,23,25,0
13335,ATM,Electronics,Laptop,Mumbai,21,20,27,0
41182,POS,Luxury,Mobile,Chennai,9,48,47,0
18686,Online,Food,Desktop,Mumbai,14,57,19,0
20924,Online,Food,Laptop,Mumbai,17,52,42,0
27896,POS,Luxury,Desktop,Bangalore,21,60,8,0
41397,ATM,Travel,Mobile,Delhi,10,19,38,0
5195,ATM,Luxury,Laptop,Bangalore,13,52,30,0
37779,Online,Grocery,Laptop,Mumbai,4,70,11,0
42987,ATM,Luxury,Desktop,Bangalore,2,55,23,0
41180,POS,Food,Laptop,Pune,16,69,22,0
32719,POS,Electronics,Desktop,Bangalore,2,33,3,0
37211,POS,Grocery,Laptop,Chennai,22,28,36,0
40476,Online,Travel,Mobile,Bangalore,20,60,49,0
6043,ATM,Luxury,Mobile,Bangalore,17,36,39,0
27841,POS,Electronics,Laptop,Hyderabad,21,46,24,0
135,POS,Luxury,Desktop,Mumbai,19,24,17,0
20931,POS,Travel,Desktop,Pune,5,57,28,0
6219,ATM,Luxury,Laptop,Mumbai,15,67,40,0
47201,POS,Luxury,Desktop,Hyderabad,6,24,1,0
14310,Online,Travel,Desktop,Hyderabad,2,59,20,0
14440,POS,Grocery,Laptop,Pune,22,50,14,0
30344,ATM,Travel,Mobile,Mumbai,2,69,27,0
17959,ATM,Luxury,Mobile,Bangalore,20,55,29,0
41217,Online,Electronics,Laptop,Mumbai,22,65,23,0
26635,Online,Luxury,Desktop,Hyderabad,21,63,4,0
12723,Online,Electronics,Laptop,Pune,23,22,44,0
2680,ATM,Travel,Desktop,Hyderabad,1,54,23,0
31356,POS,Electronics,Desktop,Chennai,9,69,22,0
8708,POS,Food,Desktop,Mumbai,4,41,23,0
46427,ATM,Food,Laptop,Bangalore,12,54,8,0
17060,POS,Travel,Desktop,Hyderabad,13,69,44,0
47685,Online,Grocery,Desktop,Hyderabad,0,57,46,0
48995,Online,Electronics,Desktop,Bangalore,18,46,5,0
47785,POS,Grocery,Desktop,Pune,22,44,9,0
16938,ATM,Electronics,Desktop,Mumbai,2,66,9,0
49519,Online,Electronics,Laptop,Chennai,14,52,39,0
49329,Online,Electronics,Desktop,Mumbai,1,47,17,0
15956,POS,Grocery,Desktop,Pune,1,42,13,0
36496,Online,Electronics,Mobile,Delhi,8,25,19,0
18691,ATM,Luxury,Laptop,Mumbai,7,33,17,0
22450,ATM,Electronics,Laptop,Pune,4,66,25,0
15927,ATM,Luxury,Desktop,Mumbai,11,69,11,0
36112,ATM,Electronics,Mobile,Mumbai,17,33,34,0
47804,ATM,Grocery,Mobile,Delhi,2,62,31,0
40300,POS,Luxury,Laptop,Pune,19,39,21,0
8944,POS,Electronics,Desktop,Hyderabad,15,63,45,0
1377,POS,Luxury,Desktop,Hyderabad,10,57,35,0
11045,ATM,Travel,Mobile,Hyderabad,10,22,50,0
19998,POS,Luxury,Desktop,Pune,11,50,34,0
22452,Online,Food,Laptop,Chennai,2,36,3,0
15604,ATM,Electronics,Mobile,Chennai,2,48,11,0
41781,POS,Grocery,Mobile,Hyderabad,5,58,22,0
22649,POS,Travel,Laptop,Hyderabad,10,31,34,0
25059,POS,Travel,Desktop,Mumbai,7,32,36,0
15079,POS,Grocery,Laptop,Hyderabad,11,28,26,0
26586,Online,Electronics,Laptop,Chennai,18,27,8,0
22797,ATM,Electronics,Mobile,Chennai,20,42,12,0
1371,Online,Luxury,Mobile,Delhi,17,43,33,0
29746,POS,Food,Mobile,Pune,21,54,8,0
27329,ATM,Luxury,Mobile,Chennai,1,53,38,0
20536,ATM,Food,Mobile,Pune,11,61,38,0
35503,Online,Electronics,Mobile,Bangalore,5,35,36,0
20788,Online,Travel,Mobile,Pune,17,59,50,0
48707,POS,Electronics,Mobile,Delhi,7,26,6,0
3330,Online,Electronics,Laptop,Chennai,13,19,12,0
9874,Online,Grocery,Laptop,Bangalore,9,63,19,0
12591,Online,Travel,Mobile,Mumbai,20,39,45,0
25718,Online,Luxury,Mobile,Mumbai,20,40,39,0
18104,ATM,Food,Mobile,Delhi,1,40,22,0
48364,Online,Food,Laptop,Chennai,4,28,47,0
41001,ATM,Electronics,Laptop,Hyderabad,12,59,20,0
8070,Online,Travel,Laptop,Mumbai,3,40,22,0
45988,ATM,Grocery,Laptop,Mumbai,10,66,49,0
46229,ATM,Travel,Desktop,Bangalore,21,51,6,0
19344,POS,Electronics,Mobile,Mumbai,0,28,29,0
48787,ATM,Travel,Laptop,Mumbai,5,21,29,0
27557,POS,Electronics,Laptop,Mumbai,13,59,14,0
28947,Online,Travel,Laptop,Hyderabad,14,48,14,0
19919,Online,Electronics,Mobile,Pune,6,23,18,0
47721,Online,Luxury,Laptop,Bangalore,23,22,47,1
8032,POS,Electronics,Mobile,Hyderabad,5,45,5,0
21721,Online,Food,Desktop,Chennai,19,18,26,0
29591,ATM,Luxury,Laptop,Bangalore,8,24,27,0
30506,Online,Travel,Laptop,Pune,22,61,47,0
11259,POS,Luxury,Desktop,Delhi,22,59,6,0
1657,Online,Luxury,Laptop,Pune,7,27,34,0
18147,POS,Luxury,Desktop,Pune,19,43,24,0
1926,ATM,Electronics,Mobile,Bangalore,1,18,4,0
3276,ATM,Grocery,Mobile,Delhi,6,20,7,0
8491,Online,Grocery,Mobile,Delhi,4,60,36,0
34955,Online,Luxury,Desktop,Delhi,2,49,20,0
7585,POS,Electronics,Mobile,Chennai,15,63,17,0
18309,POS,Grocery,Laptop,Hyderabad,0,56,13,0
36102,Online,Grocery,Desktop,Pune,8,55,17,0
25606,ATM,Electronics,Mobile,Chennai,6,64,20,0
12735,ATM,Electronics,Mobile,Bangalore,17,66,2,0
35821,POS,Electronics,Desktop,Pune,13,57,43,0
12239,POS,Luxury,Laptop,Hyderabad,12,38,47,0
1929,ATM,Travel,Laptop,Delhi,15,32,20,0
47832,ATM,Grocery,Laptop,Bangalore,10,51,50,0
48512,ATM,Electronics,Laptop,Pune,15,36,7,0
43537,ATM,Food,Laptop,Mumbai,20,54,32,0
43412,ATM,Grocery,Desktop,Chennai,20,40,1,0
44871,Online,Travel,Mobile,Pune,8,66,43,0
26526,ATM,Grocery,Desktop,Hyderabad,0,34,44,0
34133,ATM,Grocery,Laptop,Mumbai,19,23,9,0
43252,Online,Travel,Mobile,Delhi,23,67,16,0
16601,ATM,Travel,Mobile,Pune,14,57,11,0
39869,Online,Luxury,Desktop,Chennai,4,26,2,0
38027,POS,Electronics,Desktop,Pune,12,18,47,0
16892,ATM,Grocery,Mobile,Pune,5,48,16,0
48484,Online,Travel,Mobile,Mumbai,19,57,31,0
36985,POS,Luxury,Mobile,Mumbai,14,62,29,0
1551,POS,Electronics,Desktop,Hyderabad,23,22,33,0
32894,Online,Food,Desktop,Mumbai,22,56,45,0
47910,Online,Food,Mobile,Mumbai,15,65,19,0
18788,ATM,Food,Laptop,Chennai,7,56,44,0
12830,POS,Luxury,Mobile,Chennai,6,18,17,0
9767,Online,Electronics,Laptop,Pune,10,54,31,0
42695,POS,Luxury,Laptop,Chennai,5,56,5,0
39018,ATM,Luxury,Mobile,Hyderabad,22,50,50,0
951,ATM,Food,Desktop,Chennai,5,33,43,0
18350,POS,Travel,Mobile,Bangalore,8,70,22,0
1638,ATM,Luxury,Mobile,Hyderabad,13,68,5,0
28189,Online,Grocery,Mobile,Pune,13,30,11,0
41965,POS,Grocery,Desktop,Bangalore,12,34,18,0
43651,Online,Luxury,Desktop,Chennai,10,27,13,0
7411,ATM,Travel,Desktop,Bangalore,0,45,29,0
15265,Online,Food,Laptop,Bangalore,7,61,50,0
39507,ATM,Food,Desktop,Pune,20,44,3,0
14799,Online,Grocery,Mobile,Pune,3,41,26,0
32668,Online,Grocery,Laptop,Pune,8,69,24,0
22373,Online,Electronics,Desktop,Hyderabad,16,24,38,0
33994,POS,Travel,Desktop,Bangalore,23,30,2,0
38929,POS,Electronics,Desktop,Mumbai,6,57,33,0
3220,Online,Travel,Desktop,Bangalore,18,38,21,0
6765,POS,Grocery,Laptop,Delhi,18,59,44,0
413,Online,Grocery,Mobile,Pune,4,65,3,0
7591,POS,Luxury,Laptop,Mumbai,20,28,2,0
30354,ATM,Travel,Desktop,Pune,0,51,40,0
11847,POS,Food,Desktop,Pune,19,64,3,0
27230,POS,Electronics,Desktop,Bangalore,21,42,3,0
30847,Online,Food,Desktop,Delhi,1,54,37,0
13129,ATM,Food,Mobile,Chennai,23,29,43,0
49464,POS,Travel,Desktop,Chennai,22,29,45,0
7357,ATM,Grocery,Desktop,Mumbai,6,53,21,0
2593,ATM,Grocery,Mobile,Delhi,3,62,34,0
13711,POS,Travel,Desktop,Hyderabad,9,45,37,0
40344,POS,Luxury,Laptop,Bangalore,14,67,32,0
20743,POS,Grocery,Desktop,Pune,6,42,18,0
24574,ATM,Travel,Laptop,Delhi,7,64,42,0
345,POS,Electronics,Desktop,Bangalore,5,45,8,0
10561,Online,Luxury,Laptop,Hyderabad,21,41,28,0
17689,ATM,Travel,Mobile,Hyderabad,5,53,30,0
29187,Online,Electronics,Mobile,Chennai,0,24,49,0
24335,Online,Travel,Desktop,Delhi,17,65,46,0
25656,POS,Grocery,Mobile,Chennai,12,29,8,0
11505,Online,Food,Mobile,Mumbai,16,54,42,0
28038,POS,Grocery,Mobile,Bangalore,19,63,35,0
17957,Online,Travel,Desktop,Chennai,23,30,10,0
21997,POS,Grocery,Laptop,Hyderabad,16,47,29,0
35785,POS,Grocery,Laptop,Chennai,0,22,49,0
17401,ATM,Electronics,Desktop,Mumbai,15,69,40,0
30321,POS,Travel,Desktop,Chennai,14,60,38,0
33301,Online,Electronics,Desktop,Delhi,21,65,44,0
13526,ATM,Luxury,Laptop,Mumbai,3,68,13,0
26227,ATM,Luxury,Laptop,Pune,17,43,27,0
33096,Online,Food,Desktop,Delhi,21,61,49,0
29255,Online,Travel,Laptop,Chennai,20,47,28,0
7159,Online,Food,Mobile,Mumbai,14,48,21,0
41947,Online,Travel,Desktop,Pune,19,64,28,0
12795,POS,Grocery,Laptop,Pune,14,48,23,0
29464,POS,Grocery,Mobile,Mumbai,16,65,41,0
46513,Online,Food,Desktop,Mumbai,11,57,32,0
42952,POS,Travel,Mobile,Delhi,13,33,10,0
1318,POS,Grocery,Desktop,Delhi,22,28,43,0
34041,POS,Electronics,Laptop,Bangalore,18,18,10,0
4509,Online,Electronics,Laptop,Delhi,5,58,19,0
47795,POS,Travel,Laptop,Chennai,8,42,29,0
43004,POS,Food,Mobile,Delhi,6,34,17,0
24659,ATM,Luxury,Desktop,Mumbai,15,19,34,0
32914,POS,Food,Mobile,Bangalore,18,35,27,0
42387,ATM,Travel,Laptop,Pune,13,60,25,0
25080,ATM,Grocery,Laptop,Delhi,14,45,29,0
16480,ATM,Food,Desktop,Mumbai,14,34,1,0
10981,POS,Electronics,Desktop,Hyderabad,23,42,11,0
33407,POS,Grocery,Desktop,Pune,6,36,32,0
19926,POS,Electronics,Mobile,Delhi,21,24,46,0
6145,ATM,Luxury,Mobile,Chennai,15,22,9,0
41059,ATM,Food,Mobile,Mumbai,22,48,39,0
14096,ATM,Luxury,Desktop,Bangalore,16,37,18,0
14598,ATM,Food,Mobile,Mumbai,2,67,4,0
45912,ATM,Travel,Mobile,Delhi,19,46,13,0
9576,Online,Luxury,Laptop,Mumbai,1,21,17,0
10232,POS,Grocery,Desktop,Bangalore,13,32,12,0
38201,POS,Electronics,Mobile,Mumbai,12,34,14,0
34704,Online,Electronics,Laptop,Mumbai,20,18,17,0
23980,POS,Luxury,Desktop,Delhi,10,26,18,0
25848,ATM,Luxury,Laptop,Mumbai,9,69,45,0
35473,ATM,Grocery,Laptop,Bangalore,6,26,42,0
19892,POS,Luxury,Laptop,Bangalore,10,44,32,0
23894,Online,Grocery,Laptop,Hyderabad,13,50,34,0
25115,ATM,Grocery,Desktop,Chennai,2,42,4,0
4224,Online,Travel,Desktop,Pune,16,39,36,0
29737,Online,Electronics,Laptop,Pune,4,35,33,0
2580,Online,Travel,Desktop,Chennai,4,28,25,0
16062,ATM,Food,Desktop,Hyderabad,12,58,27,0
10302,ATM,Travel,Mobile,Bangalore,16,61,29,0
31379,POS,Food,Laptop,Chennai,14,56,24,0
37566,ATM,Food,Laptop,Bangalore,13,62,16,0
20827,ATM,Grocery,Mobile,Delhi,7,43,11,0
34803,ATM,Food,Desktop,Delhi,16,37,18,0
37897,POS,Travel,Desktop,Pune,2,32,1,0
23564,Online,Travel,Laptop,Bangalore,18,52,20,0
35845,ATM,Luxury,Desktop,Bangalore,17,32,28,0
29572,Online,Electronics,Mobile,Bangalore,17,45,38,0
44836,Online,Food,Laptop,Bangalore,7,34,31,0
36125,Online,Grocery,Mobile,Delhi,20,41,38,0
20249,ATM,Luxury,Desktop,Bangalore,19,48,49,0
5079,POS,Grocery,Mobile,Bangalore,23,53,48,0
13019,Online,Travel,Mobile,Bangalore,0,30,27,0
3464,POS,Food,Desktop,Bangalore,1,33,49,0
27117,ATM,Food,Mobile,Chennai,14,59,8,0
10979,Online,Grocery,Laptop,Hyderabad,8,67,20,0
7425,POS,Luxury,Laptop,Pune,16,41,4,0
23076,Online,Food,Desktop,Hyderabad,18,48,32,0
49975,ATM,Grocery,Laptop,Mumbai,7,61,21,0
4539,POS,Electronics,Laptop,Mumbai,12,66,24,0
9924,Online,Food,Mobile,Delhi,18,45,4,0
9584,Online,Food,Laptop,Bangalore,16,38,12,0
6757,ATM,Electronics,Mobile,Pune,7,65,40,0
21097,Online,Grocery,Mobile,Bangalore,8,25,44,0
37217,ATM,Grocery,Laptop,Hyderabad,5,28,41,0
17890,ATM,Travel,Mobile,Mumbai,12,37,30,0
36471,ATM,Travel,Laptop,Delhi,9,35,40,0
2201,ATM,Food,Mobile,Chennai,21,70,33,0
31109,Online,Food,Desktop,Delhi,21,45,26,0
45987,ATM,Grocery,Desktop,Hyderabad,3,24,11,0
18104,ATM,Travel,Laptop,Pune,14,47,19,0
24017,POS,Travel,Mobile,Bangalore,5,54,31,0
375,ATM,Travel,Desktop,Delhi,8,41,42,0
49738,ATM,Travel,Desktop,Pune,7,40,14,0
32881,Online,Food,Mobile,Delhi,8,54,19,0
4077,ATM,Grocery,Desktop,Hyderabad,13,67,48,0
1237,Online,Food,Mobile,Bangalore,0,46,14,0
5339,Online,Travel,Laptop,Hyderabad,16,23,12,0
9835,POS,Electronics,Mobile,Bangalore,15,62,37,0
6987,POS,Grocery,Laptop,Mumbai,19,40,45,0
8831,ATM,Luxury,Desktop,Pune,16,19,46,0
26136,POS,Travel,Laptop,Mumbai,10,42,12,0
2548,Online,Luxury,Desktop,Mumbai,7,38,49,0
31828,Online,Travel,Desktop,Hyderabad,4,70,17,0
45608,Online,Electronics,Mobile,Bangalore,20,30,30,0
32922,Online,Food,Desktop,Pune,19,51,36,0
42237,Online,Luxury,Desktop,Hyderabad,20,19,6,0
24188,ATM,Electronics,Laptop,Mumbai,9,60,28,0
17534,POS,Food,Mobile,Bangalore,22,62,25,0
48194,ATM,Travel,Laptop,Pune,13,59,10,0
48475,Online,Travel,Laptop,Bangalore,23,47,37,1
38529,ATM,Grocery,Desktop,Bangalore,10,70,22,0
19256,POS,Food,Desktop,Hyderabad,4,31,14,0
46095,ATM,Luxury,Mobile,Hyderabad,7,21,29,0
15237,ATM,Electronics,Desktop,Pune,6,65,18,0
14359,Online,Food,Desktop,Chennai,9,45,29,0
39916,Online,Food,Laptop,Bangalore,2,41,4,0
44711,ATM,Food,Desktop,Pune,17,37,36,0
15866,POS,Travel,Laptop,Chennai,14,25,47,0
23630,ATM,Luxury,Laptop,Bangalore,7,25,32,0
29799,Online,Electronics,Mobile,Mumbai,7,37,7,0
10726,ATM,Electronics,Laptop,Chennai,7,19,4,0
27091,ATM,Luxury,Desktop,Delhi,21,55,32,0
23304,Online,Food,Laptop,Mumbai,9,45,1,0
2771,Online,Electronics,Laptop,Bangalore,17,21,20,0
809,ATM,Travel,Desktop,Hyderabad,20,31,49,0
44676,POS,Food,Laptop,Pune,4,61,32,0
6451,Online,Grocery,Laptop,Mumbai,4,36,32,0
21885,Online,Electronics,Mobile,Hyderabad,17,68,41,0
33343,ATM,Electronics,Mobile,Mumbai,5,35,38,0
41654,ATM,Luxury,Mobile,Hyderabad,18,35,20,0
41134,Online,Grocery,Laptop,Mumbai,21,65,25,0
43203,ATM,Electronics,Mobile,Bangalore,16,22,2,0
41036,Online,Food,Mobile,Hyderabad,16,48,34,0
7069,Online,Food,Laptop,Bangalore,16,69,39,0
21305,ATM,Luxury,Mobile,Hyderabad,7,61,48,0
46711,POS,Travel,Desktop,Bangalore,2,70,24,0
46123,Online,Grocery,Mobile,Chennai,7,47,32,0
10881,POS,Grocery,Laptop,Hyderabad,9,54,24,0
29432,ATM,Grocery,Laptop,Delhi,11,70,42,0
17456,ATM,Grocery,Desktop,Bangalore,8,21,9,0
35742,POS,Electronics,Mobile,Delhi,9,21,18,0
35667,ATM,Travel,Laptop,Hyderabad,6,34,27,0
7098,ATM,Food,Mobile,Chennai,7,21,39,0
5730,ATM,Travel,Desktop,Bangalore,13,48,11,0
37098,POS,Food,Desktop,Chennai,23,38,39,1
34701,ATM,Electronics,Laptop,Delhi,20,68,23,0
46941,ATM,Luxury,Mobile,Chennai,11,33,28,0
30489,POS,Electronics,Laptop,Mumbai,8,23,44,0
34320,POS,Food,Desktop,Pune,19,25,41,0
13426,Online,Travel,Mobile,Bangalore,15,18,46,0
27592,POS,Travel,Desktop,Mumbai,7,66,27,0
36080,Online,Travel,Desktop,Chennai,7,61,33,0
31584,Online,Travel,Laptop,Mumbai,22,67,45,0
46281,Online,Electronics,Desktop,Mumbai,20,22,2,0
33845,Online,Food,Desktop,Bangalore,3,58,21,0
31118,Online,Grocery,Laptop,Pune,16,56,40,0
34788,Online,Travel,Laptop,Pune,5,49,50,0
968,POS,Luxury,Mobile,Delhi,23,31,9,0
25469,Online,Food,Mobile,Hyderabad,20,40,44,0
27394,POS,Luxury,Mobile,Delhi,7,30,17,0
3224,Online,Food,Desktop,Chennai,22,37,25,0
45032,ATM,Luxury,Mobile,Delhi,15,66,28,0
39122,POS,Grocery,Desktop,Pune,1,32,3,0
19281,POS,Luxury,Mobile,Delhi,2,34,23,0
32936,Online,Travel,Laptop,Hyderabad,17,22,40,0
10110,POS,Luxury,Laptop,Mumbai,0,33,36,0
48051,ATM,Grocery,Mobile,Hyderabad,13,70,35,0
33536,POS,Electronics,Mobile,Delhi,3,21,19,0
5708,ATM,Luxury,Desktop,Mumbai,13,56,13,0
40360,POS,Luxury,Mobile,Mumbai,2,28,40,0
10856,Online,Travel,Mobile,Bangalore,17,42,35,0
1376,Online,Travel,Laptop,Chennai,3,54,15,0
13630,ATM,Grocery,Mobile,Chennai,6,20,25,0
35758,Online,Electronics,Desktop,Mumbai,19,23,19,0
36652,ATM,Electronics,Laptop,Bangalore,23,49,21,1
36270,Online,Food,Mobile,Delhi,16,44,28,0
37614,ATM,Luxury,Mobile,Hyderabad,9,31,21,0
7167,POS,Travel,Laptop,Chennai,1,57,47,0
38520,POS,Luxury,Desktop,Chennai,9,49,11,0
45759,POS,Electronics,Desktop,Chennai,9,51,25,0
49415,Online,Grocery,Laptop,Delhi,6,63,37,0
12407,Online,Travel,Mobile,Bangalore,21,43,27,0
4245,ATM,Food,Desktop,Pune,13,22,27,0
36635,ATM,Electronics,Laptop,Delhi,6,20,28,0
195,ATM,Luxury,Desktop,Delhi,9,33,22,0
48057,ATM,Luxury,Desktop,Hyderabad,9,53,43,0
6869,Online,Luxury,Mobile,Pune,12,54,16,0
13523,ATM,Electronics,Mobile,Pune,20,44,35,0
20672,Online,Food,Desktop,Pune,4,60,29,0
44718,POS,Electronics,Laptop,Pune,22,29,44,0
28799,ATM,Grocery,Laptop,Pune,18,45,34,0
4105,POS,Travel,Mobile,Mumbai,10,27,25,0
8309,Online,Travel,Desktop,Pune,16,23,22,0
7017,POS,Travel,Mobile,Hyderabad,3,34,2,0
15773,Online,Travel,Laptop,Pune,8,54,17,0
49015,POS,Travel,Mobile,Pune,6,37,15,0
35601,Online,Travel,Desktop,Hyderabad,9,44,10,0
37836,Online,Luxury,Laptop,Mumbai,16,53,5,0
22595,POS,Grocery,Mobile,Delhi,6,46,20,0
48922,Online,Grocery,Laptop,Delhi,13,34,49,0
11243,Online,Electronics,Desktop,Pune,17,68,11,0
23180,Online,Luxury,Desktop,Delhi,13,56,23,0
4439,Online,Electronics,Desktop,Pune,16,31,13,0
1380,ATM,Grocery,Mobile,Pune,21,31,17,0
48232,ATM,Electronics,Laptop,Chennai,3,62,34,0
40501,Online,Travel,Mobile,Delhi,23,21,28,1
23367,Online,Travel,Desktop,Mumbai,0,61,45,0
20712,POS,Luxury,Laptop,Chennai,23,32,49,1
42976,POS,Food,Mobile,Bangalore,23,46,7,0
36800,POS,Food,Laptop,Hyderabad,13,29,45,0
19886,ATM,Food,Laptop,Mumbai,15,60,38,0
12171,ATM,Grocery,Laptop,Pune,15,57,44,0
1247,Online,Food,Desktop,Chennai,0,22,48,0
18489,Online,Travel,Mobile,Bangalore,9,46,30,0
10929,Online,Luxury,Laptop,Pune,14,28,44,0
18015,ATM,Electronics,Mobile,Pune,7,35,35,0
18211,POS,Grocery,Laptop,Bangalore,14,40,2,0
19063,ATM,Grocery,Mobile,Chennai,11,31,49,0
1908,Online,Travel,Laptop,Bangalore,5,29,23,0
39671,ATM,Luxury,Desktop,Delhi,4,61,12,0
4208,POS,Grocery,Laptop,Pune,20,39,48,0
42474,Online,Electronics,Desktop,Hyderabad,18,56,44,0
10014,POS,Electronics,Desktop,Chennai,16,19,3,0
27811,Online,Grocery,Desktop,Delhi,7,44,29,0
40999,Online,Luxury,Mobile,Chennai,19,20,36,0
16136,Online,Luxury,Laptop,Hyderabad,16,57,30,0
17618,POS,Electronics,Desktop,Mumbai,21,69,8,0
40201,POS,Food,Mobile,Bangalore,9,59,35,0
40048,ATM,Food,Mobile,Mumbai,9,55,19,0
25449,POS,Electronics,Mobile,Bangalore,11,41,41,0
34949,POS,Grocery,Desktop,Delhi,11,43,37,0
34153,ATM,Travel,Mobile,Pune,10,25,8,0
15448,Online,Grocery,Mobile,Hyderabad,16,45,46,0
31678,Online,Luxury,Desktop,Pune,7,47,21,0
13686,Online,Food,Laptop,Pune,20,42,46,0
5714,ATM,Electronics,Desktop,Pune,5,24,12,0
36034,Online,Electronics,Laptop,Delhi,17,19,31,0
41982,ATM,Luxury,Laptop,Bangalore,4,20,41,0
4244,ATM,Electronics,Mobile,Pune,7,28,16,0
36466,POS,Luxury,Laptop,Chennai,8,66,1,0
1916,Online,Luxury,Laptop,Delhi,23,20,29,0
4657,Online,Travel,Laptop,Chennai,13,49,47,0
21067,ATM,Grocery,Mobile,Hyderabad,1,62,47,0
35753,POS,Food,Mobile,Hyderabad,4,62,18,0
47727,POS,Luxury,Mobile,Hyderabad,19,59,6,0
26424,ATM,Travel,Laptop,Bangalore,1,65,14,0
34115,Online,Electronics,Desktop,Bangalore,3,28,10,0
30601,ATM,Grocery,Laptop,Delhi,14,40,7,0
28925,POS,Grocery,Mobile,Chennai,16,60,23,0
5333,Online,Food,Laptop,Delhi,14,64,7,0
34161,Online,Food,Mobile,Mumbai,12,48,19,0
48539,POS,Travel,Desktop,Mumbai,13,28,49,0
18236,Online,Food,Desktop,Bangalore,14,35,15,0
36880,ATM,Travel,Mobile,Hyderabad,2,33,29,0
24650,Online,Luxury,Laptop,Chennai,1,53,18,0
31149,POS,Grocery,Desktop,Chennai,18,58,5,0
34480,Online,Electronics,Laptop,Bangalore,2,40,25,0
15755,POS,Grocery,Desktop,Hyderabad,14,48,16,0
45409,ATM,Travel,Mobile,Hyderabad,20,61,20,0
2665,ATM,Grocery,Mobile,Mumbai,6,43,3,0
14648,ATM,Luxury,Laptop,Bangalore,22,32,15,0
45828,Online,Travel,Mobile,Pune,20,40,21,0
48890,POS,Electronics,Desktop,Chennai,19,41,5,0
20123,Online,Electronics,Laptop,Bangalore,13,42,38,0
13274,ATM,Luxury,Desktop,Pune,11,26,37,0
36149,Online,Travel,Mobile,Hyderabad,23,59,4,0
